companyattributable,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--companybusinessservice-- show table status from `ecology` like 'companybusinessservice';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
companybusinessservice,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--compatibleoldadguid-- show table status from `ecology` like 'compatibleoldadguid';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
compatibleoldadguid,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--configfilemanager-- show table status from `ecology` like 'configfilemanager';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
configfilemanager,InnoDB,10,Dynamic,71,230,16384,0,0,0,144,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--configpropertiesfile-- show table status from `ecology` like 'configpropertiesfile';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
configpropertiesfile,InnoDB,10,Dynamic,76,1077,81920,0,0,0,114,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--configxmlfile-- show table status from `ecology` like 'configxmlfile';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
configxmlfile,InnoDB,10,Dynamic,87,941,81920,0,0,0,191,2023-06-01 15:07:35,,,utf8mb3_general_ci,,,
db--table--sql: ecology--contract_shareinfo-- show table status from `ecology` like 'contract_shareinfo';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
contract_shareinfo,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--contractaccesstime-- show table status from `ecology` like 'contractaccesstime';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
contractaccesstime,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:10:49,,,utf8mb3_general_ci,,,
db--table--sql: ecology--contractsharedetail-- show table status from `ecology` like 'contractsharedetail';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
contractsharedetail,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--convert_imagefile-- show table status from `ecology` like 'convert_imagefile';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
convert_imagefile,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--convert_imagefile_wps-- show table status from `ecology` like 'convert_imagefile_wps';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
convert_imagefile_wps,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:10:22,,,utf8mb3_general_ci,,,
db--table--sql: ecology--convert_wps_imagefile-- show table status from `ecology` like 'convert_wps_imagefile';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
convert_wps_imagefile,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--convertpdfexts-- show table status from `ecology` like 'convertpdfexts';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
convertpdfexts,InnoDB,10,Dynamic,9,1820,16384,0,0,0,9,2023-06-01 15:11:10,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coremail_log_setting-- show table status from `ecology` like 'coremail_log_setting';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coremail_log_setting,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:11:02,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coremailelesetting-- show table status from `ecology` like 'coremailelesetting';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coremailelesetting,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coremailinit-- show table status from `ecology` like 'coremailinit';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coremailinit,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coremaillog-- show table status from `ecology` like 'coremaillog';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coremaillog,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coremailsetting-- show table status from `ecology` like 'coremailsetting';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coremailsetting,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cotype_sharemanager-- show table status from `ecology` like 'cotype_sharemanager';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cotype_sharemanager,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cotype_sharemembers-- show table status from `ecology` like 'cotype_sharemembers';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cotype_sharemembers,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_app-- show table status from `ecology` like 'cowork_app';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_app,InnoDB,10,Dynamic,6,2730,16384,0,0,0,7,2023-06-01 15:10:09,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_apply_info-- show table status from `ecology` like 'cowork_apply_info';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_apply_info,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:08:35,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_base_set-- show table status from `ecology` like 'cowork_base_set';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_base_set,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:10:09,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_collect-- show table status from `ecology` like 'cowork_collect';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_collect,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_deftypeshare-- show table status from `ecology` like 'cowork_deftypeshare';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_deftypeshare,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:08:17,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_desensitization_set-- show table status from `ecology` like 'cowork_desensitization_set';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_desensitization_set,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:10:01,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_discuss-- show table status from `ecology` like 'cowork_discuss';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_discuss,InnoDB,10,Dynamic,0,0,16384,0,32768,0,1,2023-06-01 15:10:01,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_hidden-- show table status from `ecology` like 'cowork_hidden';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_hidden,InnoDB,10,Dynamic,0,0,16384,0,32768,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_important-- show table status from `ecology` like 'cowork_important';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_important,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_influence-- show table status from `ecology` like 'cowork_influence';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_influence,InnoDB,10,Dynamic,85,192,16384,0,16384,0,,2023-06-01 15:08:10,2023-07-27 01:00:00,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_item_label-- show table status from `ecology` like 'cowork_item_label';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_item_label,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_items-- show table status from `ecology` like 'cowork_items';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_items,InnoDB,10,Dynamic,0,0,16384,0,16384,0,1,2023-06-01 15:10:48,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_jointype-- show table status from `ecology` like 'cowork_jointype';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_jointype,InnoDB,10,Dynamic,4,4096,16384,0,0,0,,2023-06-01 15:07:37,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_label-- show table status from `ecology` like 'cowork_label';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_label,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_log-- show table status from `ecology` like 'cowork_log';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_log,InnoDB,10,Dynamic,0,0,16384,0,49152,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_maintypes-- show table status from `ecology` like 'cowork_maintypes';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_maintypes,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_need_remind-- show table status from `ecology` like 'cowork_need_remind';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_need_remind,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:08:22,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_quiter-- show table status from `ecology` like 'cowork_quiter';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_quiter,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_read-- show table status from `ecology` like 'cowork_read';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_read,InnoDB,10,Dynamic,0,0,16384,0,32768,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_remind-- show table status from `ecology` like 'cowork_remind';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_remind,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_remind_msginfo-- show table status from `ecology` like 'cowork_remind_msginfo';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_remind_msginfo,InnoDB,10,Dynamic,0,0,16384,0,16384,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_types-- show table status from `ecology` like 'cowork_types';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_types,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:10:09,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cowork_votes-- show table status from `ecology` like 'cowork_votes';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cowork_votes,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coworkaccessory-- show table status from `ecology` like 'coworkaccessory';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coworkaccessory,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:10:09,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coworkshare-- show table status from `ecology` like 'coworkshare';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coworkshare,InnoDB,10,Dynamic,0,0,16384,0,16384,0,1,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--coworkviewtype-- show table status from `ecology` like 'coworkviewtype';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
coworkviewtype,InnoDB,10,Dynamic,0,0,16384,0,16384,0,,2023-06-01 15:07:42,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboarddirectors-- show table status from `ecology` like 'cpboarddirectors';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboarddirectors,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboardofficer-- show table status from `ecology` like 'cpboardofficer';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboardofficer,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboardofficerversion-- show table status from `ecology` like 'cpboardofficerversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboardofficerversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboardsuper-- show table status from `ecology` like 'cpboardsuper';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboardsuper,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboardsuperversion-- show table status from `ecology` like 'cpboardsuperversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboardsuperversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpboardversion-- show table status from `ecology` like 'cpboardversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpboardversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpbusinesslicense-- show table status from `ecology` like 'cpbusinesslicense';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpbusinesslicense,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpbusinesslicenseversion-- show table status from `ecology` like 'cpbusinesslicenseversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpbusinesslicenseversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpbusinesstype-- show table status from `ecology` like 'cpbusinesstype';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpbusinesstype,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcchangenotice-- show table status from `ecology` like 'cpcchangenotice';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcchangenotice,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcominforight-- show table status from `ecology` like 'cpcominforight';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcominforight,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:15,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcompanyaffixsearch-- show table status from `ecology` like 'cpcompanyaffixsearch';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcompanyaffixsearch,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcompanyinfo-- show table status from `ecology` like 'cpcompanyinfo';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcompanyinfo,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcompanyinfoab-- show table status from `ecology` like 'cpcompanyinfoab';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcompanyinfoab,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcompanytimeover-- show table status from `ecology` like 'cpcompanytimeover';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcompanytimeover,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpcompanyupgrade-- show table status from `ecology` like 'cpcompanyupgrade';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpcompanyupgrade,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpconstitution-- show table status from `ecology` like 'cpconstitution';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpconstitution,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpconstitutionversion-- show table status from `ecology` like 'cpconstitutionversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpconstitutionversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpgdline-- show table status from `ecology` like 'cpgdline';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpgdline,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpgdtemp-- show table status from `ecology` like 'cpgdtemp';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpgdtemp,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cplmlicenseaffix-- show table status from `ecology` like 'cplmlicenseaffix';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cplmlicenseaffix,InnoDB,10,Dynamic,0,0,16384,0,0,0,1,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpshareholder-- show table status from `ecology` like 'cpshareholder';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpshareholder,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpshareholderversion-- show table status from `ecology` like 'cpshareholderversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpshareholderversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpshareofficers-- show table status from `ecology` like 'cpshareofficers';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpshareofficers,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpshareofficersversion-- show table status from `ecology` like 'cpshareofficersversion';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
cpshareofficersversion,InnoDB,10,Dynamic,0,0,16384,0,0,0,,2023-06-01 15:03:16,,,utf8mb3_general_ci,,,
db--table--sql: ecology--cpt_barcodesettings-- show table status from `ecology` like 'cpt_barcodesettings';
